branch	tip_sha	last_commit	subject
ag-test-executor-foundation-r1-1544	ae93978ddcd6d919a3f96d1e9d6f8b01d8504fe7	2026-08-02	[REVIEW] replace test executor lease with broker boundary
ag-test-executor-foundation-r8-1561	5ea19556f4a3e553d6e4a4c43f9bcb5dc0f71f76	2026-08-02	[CODER] align test executor r8 evidence
ag-test-executor-lease-design-r2-1542	7a21f92b1338e3140fffbbcd43db3794929ff1c0	2026-08-02	[REVIEW] revise trusted test-executor boundary design r2
ag-test-executor-r10-security-boundary-1575	fef310b800d4baa38b8c0104075d00368ed2b906	2026-08-03	[CODER] record r10 security boundary evidence
ag-test-executor-r11-operations-1581	415f62fd9d2e3fe14a82a92364be846f3c7d52bf	2026-08-03	[CODER] retain r11 operations terminal evidence
ag-test-executor-r12-hermetic-security-1581	5de7c6050a5e9da0c1fd3353552a754515da436a	2026-08-03	[REVIEW] accept r12 hermetic executor correction
ag-test-executor-r9-1565	8ba84c4c162c3451b761e22859c1d6b4e6b1a828	2026-08-03	[CODER] correct test executor r9 review boundaries
ag-test-executor-resource-inventory-1544	1e2ed89170fa048c268ad6dd17a33e4451852d45	2026-08-02	[REVIEW] Inventory test executor resources
ag-test-resource-inventory-r11-1565	e316bc91d93178939a22bedf527f059fe090feb0	2026-08-02	[CODER] record resource inventory r11 evidence
ag-typecheck-repair	7d862173da40bcd5cb65f1d3522278a4957e1a5d	2026-07-31	[CODER] Fix media fixture response body type
ag-v3-authority-design-1533	6187f7449056d0ae2aa6de791873d518dac71835	2026-08-02	[REVIEW] Design v3 authority producer protocol
ag-v3-authority-r11-ops-1544	793dfc8b5b4cf4f0dce603023d2935f793d409e2	2026-08-02	[CODER] Correct authority r11 operations evidence
ag-v3-authority-r11-sec-1544	b2d71de89eb5e8ec6ff60628bc9c9b8ab9ae8339	2026-08-02	[CODER] Record v3 authority r11 evidence
ag-v3-authority-r12-combined-1548	7f1e2ba9443b492c6423bd5a1981aaf5ecad0aaf	2026-08-02	[CODER] Compose v3 authority r12 candidate
ag-v3-authority-r12-integration-plan-1544	99fd3af00972924e42e72971c037e02fb71c64ab	2026-08-02	[REVIEW] plan v3 authority r12 integration
ag-v3-authority-r13-wiring-1551	b5ec28bd4aad3a79367654752e65d20378753c46	2026-08-02	[CODER] Correct authority r13 implementation SHA
ag-v3-authority-r14-upgrade-1551	c7244fdf9517ae9f9504772c6b6c33b31bb4df29	2026-08-02	[CODER] make authority unit upgrade rollback-safe
ag-v3-authority-r15-reconcile-1551	f869278c1754453b1d9883be9aeb32e0fb2045ba	2026-08-02	[CODER] reconcile authority security and operations
ag-v3-authority-r19-1579	1503a6f3a3aa7fc7e036f5a6642c49d0e4a7e450	2026-08-03	[CODER] record authority r19 terminal evidence
ag-v3-authority-r20-operations-1581	8dd7d705cf3d9e966eb0146dd754919e96d41ea1	2026-08-03	[CODER] record authority r20 terminal evidence
ag-v3-authority-r21-security-regression-1581	bf44830e9796817c51c8408a9617e3d1b705fc82	2026-08-03	[CODER] close authority inventory security locks
ag-v3-authority-r22-clean-recut-1581	880421df076a666488298b89c363acd4e93eda83	2026-08-03	[CODER] record authority r22 terminal evidence
ag-v3-authority-r23-residue-rework-1581	e5d6476864d4ee26fd6b55e0b3e500abf946647b	2026-08-03	[CODER] record authority r23 residue evidence
ag-v3-cons-arch-final	a51527f6a1280c381a882e0ded6b108d661691b7	2026-08-02	[REVIEW] conclude v3 architecture consilium
ag-v3-cons-deliv-final	5ebea01263a11282006f4b70bc9c38fc350ee81d	2026-08-02	[REVIEW] conclude v3 delivery consilium
ag-v3-cons-port-final	e62f3023275c5587f9ab75b9124e957a822db5d6	2026-08-02	[REVIEW] conclude v3 portability consilium
ag-v3-cons-process-final	4b13f64f0f4549a651030a15733b69a2a8915d38	2026-08-02	[REVIEW] conclude v3 process admission
ag-v3-cons-synthesis	5e6a19046851955141f71b86991091e0dde15534	2026-08-02	[REVIEW] synthesize v3 final consilium
ag-v3-container	365d7d72b504dddba89629d2b94c379953a4a9fb	2026-08-02	[CODER] Add deterministic non-root meteorite container
ag-v3-container-r2	be4ae7c60e8fef646112ef85e4699884681e9618	2026-08-02	[CODER] Fix exact-SHA image and plain Docker stand
ag-v3-container-r3	dea3be7447fb6e7bd813b032ad4518ebb673c432	2026-08-02	[CODER] Initialize runtime volumes before dropping root
ag-v3-container-r4	14026b38ca988e27a1db15b4ba32531cd985ac62	2026-08-02	[CODER] Lock image entrypoints and document Docker stand
ag-v3-cutover-scope-1508	50765f7ddaef343d8c1036f5f5ac2b866c9d0b36	2026-08-02	[CODER] Fix August 5 v3 scope denominator
ag-v3-dispatch	0b38407da19614158b9f791dbcdd5560fde1af92	2026-08-02	[CODER] record v3 dispatcher terminal evidence
ag-v3-dispatch-r11	acb8af6cd494be8df846222b893f9d8cb4d44bdd	2026-08-02	[CODER] correct dispatcher evidence SHA
ag-v3-dispatch-r3	0d6ef12290a783f9ab0b3fbfcff09d9763379732	2026-08-02	[CODER] recover post-PID gated worker
ag-v3-dispatch-r4	d8eda5040e3ae2ab55e41a40e78fafe201be2fb6	2026-08-02	[CODER] lock pre-intent dispatcher regression
ag-v3-fixture-gating	4f768e966ba8934e97d32ecb890801a6d3b8515e	2026-08-02	[CODER] Guard non-standalone donor daemon fixtures
ag-v3-fixture-gating-r2	f98a119dec2b86adb4d2956b903baac74410e218	2026-08-02	[CODER] Record fixture gating evidence
ag-v3-foundation	02574c44ad691b71541782e821a53a6895bbd3ec	2026-08-02	[CODER] Bootstrap v3 instruction foundation and donor fixtures
ag-v3-foundation-r4	9490314b4c7c555d3521e12e37a4c44e4d467e81	2026-08-02	[CODER] Make v3 foundation admitted tests self-contained
ag-v3-gap1-recut-1506	73853d6f8aad5911431ffec9ed58b05f9fb35034	2026-08-02	[CODER] record comparable GAP-1 evidence
ag-v3-gap1-red-rework-1515	46de903f613e07d40cfab5b338ff64ced9fbcab9	2026-08-02	[CODER] repair comparable GAP-1 red evidence
ag-v3-gap1-report-r3-1524	fcef33da93e9534b39cdf13d71cc3e2f0877ab66	2026-08-02	[CODER] bind GAP-1 report to repaired evidence tip
ag-v3-gap1-rework-r2-1500	20208bab73419b29730c8a7f62b765584682e98e	2026-08-02	[CODER] record V3-GAP-1 rework evidence
ag-v3-gap1-unit-1479	1922a4b4d0dc2bd6b505d9f0d13c36a221055a1a	2026-08-02	[CODER] record V3-GAP-1 terminal evidence
ag-v3-gap2-evidence-r7-1533	5a1c68d61ba8a66c9a8903f2afc937d548952647	2026-08-02	[CODER] record GAP-2 r7 terminal evidence
ag-v3-gap2-recut-1508	f26664b9a33f7e5cef5cd4d0df8eb55eb9d40f8d	2026-08-02	[CODER] restore canonical GAP-2 durability locks
ag-v3-gap2-rework-r3-1506	d13cd964493ee7486d855044802cdd2bd464150d	2026-08-02	[CODER] validate canonical SQLite index set
ag-v3-gap2-state-1479	cfa71ed96c3e95edd16dfeb45ee9172743dc72b2	2026-08-02	[CODER] make supervisor consume canonical SQLite state
ag-v3-gap3-fullsuite-r4-1533	08dcebbf984c1c72480e2da55660438fdf46a6fc	2026-08-02	[CODER] Bound PostgreSQL published-port readiness
ag-v3-gap3-recut-1508	638e4acb1ef5e6869ed27d42c79b7355ddab2b56	2026-08-02	[CODER] create durable successors for stale lanes
ag-v3-gap3-rework-r3-1524	2c64655582e13df6720335e60aae41aba1c20abd	2026-08-02	[CODER] order durable lease refusal before singleton fallback
ag-v3-gap3-successor-1506	f9266342781f1640c817bba446b9b8a10e582871	2026-08-02	[CODER] record W-48 GAP-3 terminal evidence
ag-v3-gap4-alert-1479	7a9aa7ec3c68d76cfdca9221438173c785c4dcbf	2026-08-02	[CODER] record W-48 delivery evidence
ag-v3-gap4-atleastonce-1515	d2aa9f13ef07d7c1bbdf0a2d0fd2b83c7269ed46	2026-08-02	[CODER] Make Telegram delivery honestly at-least-once
ag-v3-gap4-recut-1506	b31102475db5a7c36493d99f8f4897890efbdaf5	2026-08-02	[CODER] report GAP-4 recut evidence
ag-v3-gap4-rework-r2-1500	06a5fbb4321897dc9dca6a5b7f930e3a65b8df51	2026-08-02	[CODER] rework durable escalation delivery
ag-v3-gap4-rework-r4-1508	b33ab6ee8812f9e9582c5e732dfc1b9226bf38d9	2026-08-02	[CODER] report GAP-4 r4 reconciliation blocker
ag-v3-gap5-journal-1506	1b6f4ac51a949171e679c00f5c2b23a98ad788be	2026-08-02	[CODER] add durable missed-tick journal
ag-v3-gap5-rework-r4-1533	e81ea8e8e3da29894ccb0e0cc2e80e279a98e950	2026-08-02	[CODER] record GAP-5 r4 terminal evidence
ag-v3-meteorite	ab8afadb54c6cbef025acb360f5dfaf590c90b8d	2026-08-02	[CODER] align meteorite evidence export mount
ag-v3-meteorite-r2	b07743848055dba342e72124b606f1fa8f32454a	2026-08-02	[CODER] point plain Docker build at tracked Dockerfile
ag-v3-meteorite-r4	9dbd0338551dd8367cfbf5e910b5d2c4f2670228	2026-08-02	[CODER] Mark unobserved meteorite gates fail-closed
ag-v3-prepare-design-r3-1565	b4f8963236f54f39f1fc453e8862c04b64d27c4b	2026-08-02	[CODER] harden teardown signal convergence design
ag-v3-prepare-teardown-impl-r1-1565	0483f1ec36d03fd670c10e37129c7727c111d13d	2026-08-03	[CODER] update final R15 implementation evidence
ag-v3-prepare-teardown-proof-design-1565	a54dc1200d973d8b8446afa28e6b776ccf4017e7	2026-08-02	[REVIEW] design prepare-unit teardown proof
ag-v3-recovery	e9a115346835c7d30514964c452d5e017b13c5dc	2026-08-02	[CODER] record v3 recovery terminal evidence
ag-v3-recovery-r2	b482805fb519d01b00836bafbb46a1bedc70be05	2026-08-02	[CODER] gate watchdog fixture on state integration
ag-v3-recovery-r3	f11b155959e69b6ebbd698a63dc1ca40efe6662c	2026-08-02	[CODER] gate standalone daemon watchdog locks
ag-v3-recovery-r4	f11b155959e69b6ebbd698a63dc1ca40efe6662c	2026-08-02	[CODER] gate standalone daemon watchdog locks
ag-v3-recovery-r6	efdeb838a7c242924c93f957a925e27d8dd82519	2026-08-02	[CODER] quarantine proven source-defective transport lock
ag-v3-review	d66c81668559bf925aefe4c698401d6a4d5b08b4	2026-08-02	[ORCH] v3 root — marriage of old-orchestrator base and v2 additions (HR-1382)
ag-v3-review-10	15118fd4180c3909ecb186b06ad0beb699a36479	2026-08-02	[REVIEW] accept v3 state dispatcher pair
ag-v3-review-11	760e4f72bfed0166292759f1f8879b57342da755	2026-08-02	[REVIEW] Record v3 root-suite pair verdict
ag-v3-review-12	660c018e08c7c12a6cc88123a96c62337ac381fd	2026-08-02	[REVIEW] reject git-less provenance recovery
ag-v3-review-13	af6e61594128c3c6969d7425fb1fe34ee1d19822	2026-08-02	[REVIEW] reject dispatcher escalation kill window
ag-v3-review-14	522043633ecab20fbd6aa9bdcce13f11dcd46bf3	2026-08-02	[REVIEW] reject dispatcher r10 lineage evidence
ag-v3-review-2	9a7fa161aca7258095ae775b35ea301580806b0d	2026-08-02	[REVIEW] Reject unsafe v3 candidates
ag-v3-review-3	d66c81668559bf925aefe4c698401d6a4d5b08b4	2026-08-02	[ORCH] v3 root — marriage of old-orchestrator base and v2 additions (HR-1382)
ag-v3-review-4	d66c81668559bf925aefe4c698401d6a4d5b08b4	2026-08-02	[ORCH] v3 root — marriage of old-orchestrator base and v2 additions (HR-1382)
ag-v3-review-5	6b394ab01e23830f7624fe450ff540beec98d656	2026-08-02	[REVIEW] Reject broken v3 container launcher chain
ag-v3-review-6	d8ecec8bf422f6bc204302af304b3994e33354f2	2026-08-02	[REVIEW] review v3 dispatch and recovery r3
ag-v3-review-7a	690ebf06b0b43237d2f21f91443f734b73551056	2026-08-02	[REVIEW] record v3 runtime trio final findings
ag-v3-review-7b	a2448e976900cd12d7ed9b858e7c795dfba94eeb	2026-08-02	[REVIEW] interrogate v3 stand provenance
ag-v3-review-8	281a2e69e58e8a732a8896e690ddfb07884d4e24	2026-08-02	[REVIEW] record v3 r5 pair verdicts
ag-v3-review-9	481b58f381357e5c16d81e7bcaa91b1453e892ff	2026-08-02	[REVIEW] reject false-green donor fixture gating
ag-v3-review15-1479	3b95b042008377ef72e3fe3681aa67f3c8b5f2c8	2026-08-02	[REVIEW] accept atomic state and dispatcher r11
ag-v3-scope-authority-r6-1533	61674424d059db935522552e033759f81b6a19cf	2026-08-02	[CODER] Add authority v1 protected producer core
ag-v3-scope-rework-r5-1533	c9e62fbff25ed3f52b55abb8c5d9360ce0c36134	2026-08-02	[CODER] Record v3 cutover r5 NO-GO evidence
ag-v3-state	10d6c269f9928288f220716571345050cc5f284b	2026-08-02	[CODER] add fenced v3 durable state schema
ag-v3-state-r4	23498a7c6f97023e6dfb04bde767e10fae0fff41	2026-08-02	[CODER] make terminal escalation atomic
ag-v3-state-r4b	dee8ba19ccfd835f09c1c6c5d9fc85d9808fa2be	2026-08-02	[CODER] pin canonical v3 state report commit
ag-v3-telegram	7801803bd26804143ce8de99407226268a56f84f	2026-08-02	[CODER] record v3 Telegram verification evidence
ag-v3-telegram-r3	14699af86055a908497553bf192cce00fac28053	2026-08-02	[CODER] fix Telegram end-to-end durability contracts
ag-v3-telegram-r6	c052787a6ec16ded6804250b22f793bcf799082d	2026-08-02	[CODER] record v3 Telegram r6 evidence
ag-verbatim-allowed	b56e09707832ab479d26cc284d372c6595108c9e	2026-07-31	[CODER] Allow verbatim context in triage ledger
ag-verbatim-allowed-2	0dfe6fefb047407e5a3158b6558e45af0393d866	2026-07-31	[CODER] allow verbatim triage quotes with secret scan
ag-verify-hr1275-ci-api	7ceeed86146ec3d4e05523906addeb3a92f8020f	2026-08-02	[REVIEW] record HR-1275 CI API no-go
ag-verify-hr1275-deploy-fixture	a48f520675b83c3ae90c1656159107ed8ff7549f	2026-08-02	[REVIEW] reject deploy fixture without tracked migration
ag-verify-hr1275-deps-r2	ffc01dcadcab191f4e8dd32071af9a4715ba3a8f	2026-08-02	[CODER] reject unsafe dependency closure paths
ag-verify-hr1295-fresh-r1	b7dd7a4523d55ea7c9f05c21cf8402cc91357383	2026-08-02	[REVIEW] audit HR-1295 fresh clean clone
ag-verify2-hr1275-landing-mandatory	d0d260081f2d2042e0edd0c8ad06e1fd0bf1ca19	2026-08-02	[REVIEW] reject HR-1275 mandatory landing candidate
ag-verify3-hr1275-db-r2	c028c6fc2f8c4ba6022b59c8f21a56344daab753	2026-08-02	[REVIEW] accept database fixture r2 runtime evidence
ag-verify3-hr1275-deploy-r2	d4f1d995d355d84d9a72280ea4ddb664065580fc	2026-08-02	[REVIEW] accept pinned migration preflight fixture
ag-w08-memory-dispositions-r1-1565	2c6194c78d0cc086520b40c5f6a9fa17138b66f6	2026-08-03	[CODER] record current W-08 memory dispositions
ag-w08-terminal-artifact-1565	81d7c143e9466c9fae3b64a481ed266b2ad5efe0	2026-08-02	[CODER] record W-08 terminal NO-GO evidence
ag-w10-prerequisite-audit-1565	402e7062c6f528621c8b309517b1f5ac31e6b8a2	2026-08-02	[REVIEW] audit W-10 dispatch prerequisites
ag-w10-systemd-alternative-1565	29a0d86cc9446da7055c0c4e472e483bb23811d8	2026-08-02	[REVIEW] audit W-10 system timer alternative
ag-w15-media-hermetic-r10-1565	e690a7d9b35357ec83d546a1d696c5e61ab2e286	2026-08-03	[CODER] record W15 causal interruption evidence
ag-w15-media-socket-boundary-r3-1551	8d1e84563e54f96c2aa8ce3ee78bc837219d25c7	2026-08-02	[CODER] add hermetic W15 Telegram boundary
ag-w15-media-timeout-diagnostic-1544	851e420e1f81f9d9dc1248117fb104c8293cbdbc	2026-08-02	[REVIEW] diagnose W15 media aggregate timeout
ag-w20-path-authority-impl-r1-1551	9b0c037bfc816071c81e905611d344f98f922bbd	2026-08-02	[CODER] implement fail-closed path authority r5
ag-w20-path-authority-r8-1565	3efdfd0600e88fb7f328390632f7b04ee35b7425	2026-08-03	[CODER] pin W-20 receipt verification identity
ag-w20-rework-r2-1479	7d563ef5319b0db2145a4ca9eab6d5a7d6214105	2026-08-02	[CODER] enforce durable lane path ownership at landing
ag-w26-dispatch-guard	cf62130d274c4d3f22ff160468272783865def4e	2026-08-01	[CODER] Guard fleet launch against invalid mission bodies
ag-w35-daemon-deps-r10-1565	76e9e71e8eb136dd3d0924ab7652f6e351315ba2	2026-08-02	[CODER] Record daemon dependency bootstrap evidence
ag-w35-daemon-deps-r11-recut-1565	a00746146149f64385852e59910238cf4a7dcfb8	2026-08-03	[CODER] record W35 dependency recut evidence
ag-w35-evidence-r8-1533	489b2c2640a8eb66c7ea9caa4f04d1c68f3127af	2026-08-02	[CODER] Record W-35 r8 terminal evidence
ag-w35-exclusive-suite-r9-1533	e85f90aa6d57332e700be1b932fb28d9ea4cbbca	2026-08-02	[REVIEW] Record W-35 r9 exclusive-suite contention
ag-w35-rework-r7-1533	8e662963148ea1ef2090540e357144345532599e	2026-08-02	[CODER] Record W-35 r7 terminal evidence
ag-w36-inv-db-deps-1500	f975a1b922edde69102036ec5e530c376ef4f0ff	2026-08-02	[CODER] Make database access lock use container network
ag-w36-inv-mcp-notify-1500	8ac7f921fbc23160fde6ada6a592671adb465da7	2026-08-02	[CODER] Make verify count parsing exact and consistent
ag-w36-inv-media-1500	8ac7f921fbc23160fde6ada6a592671adb465da7	2026-08-02	[CODER] Make verify count parsing exact and consistent
ag-w36-inv-restart-watch-1500	46e52f41a4006138b1472eb7dade24690ca5acb1	2026-08-02	[CODER] isolate restart and watchdog daemon harnesses
ag-w36-rework-r2-1479	8ac7f921fbc23160fde6ada6a592671adb465da7	2026-08-02	[CODER] Make verify count parsing exact and consistent
ag-w43-queue-1479	903fcfb92f1e2804acd015154e43ba6795bd2378	2026-08-02	[CODER] lock end-of-queue dispatch invariant
ag-watchdog-readiness-r5-1572	adedede76726595d594b1bcbd53f513deac4d0d4	2026-08-03	[CODER] measure watchdog teardown completion
ag-watchdog-recovery-failclosed	9af011d47f86ff961bada3e71c1d51a40382a041	2026-08-01	[CODER] bound watchdog lease verification
ag-watchdog-telegram-readiness-r1-1551	16f6205f7a7ee403c03fccf3e464fb0454f003e6	2026-08-02	[REVIEW] diagnose W20 watchdog health failures
ag-watchdog-telegram-readiness-r2-1561	cce7ac74b07d17fafcbc570b102ab4f2d3b24f45	2026-08-02	[CODER] correct watchdog Telegram readiness transport
ag-watchdog-transport-boundary-r1-1581	1fef8c89be9e7215b75e7cdf97db769822980c1a	2026-08-02	[ORCH] land lane ag-consilium-provider-r2-1565
ag-watchdog-transport-boundary-r3-1581	1c73b0a618df994634eba8e0459d98a63bc2cd0e	2026-08-03	[CODER] retain corrected watchdog boundary evidence
ag-wave-authority-ops-1581	fe4de901db3fa7f7ca713033a2fcfb572fd89627	2026-08-03	[REVIEW] reject authority r21 identity topology mismatch
ag-wave-authority-sec-1581	0d523ca02a6a10f233df548c2902d9c05e08bb90	2026-08-03	[REVIEW] reject authority r23 interruption false green
ag-wave-checkpoint-sec-1581	11cd42f919a7205e1057b7af976ad365168c8508	2026-08-03	[REVIEW] reject checkpoint restore design r5
ag-wave-landing-ops-1581-review	9d6e1de2a58713760cd9a5f108f346e1c6d5c42f	2026-08-03	[REVIEW] accept landing recovery r8 operations
ag-wave-landing-sec-1581	d9f30b996e4644763c3ab97a93b9b917c60990cd	2026-08-03	[REVIEW] accept landing recovery r8
ag-wave-media-reg-1581	0f09540cfc6bf0983f8d270e4e80608a871b4a6d	2026-08-03	[REVIEW] accept media r14 readiness regression
ag-wave-provenance-sec-1581	0891e22256862756063508b38c5d482945659806	2026-08-03	[REVIEW] reject duplicate provenance receipts
ag-wave-provider-sec-1581	a51d6f7f2223e8cf2f8eb220c4873560160a3ac3	2026-08-03	[REVIEW] reject provider routing r7 systemd race
ag-wave-sprint-reg-1581	51fe6a17683dcba7a358a2875cf73d9d79adeac9	2026-08-03	[REVIEW] reject sprint-close r5 false-green gate
ag-wave2-authority-ops-1581	f2b13d778e3154dccfd7451418f46984845b8f06	2026-08-03	[REVIEW] reject unresolved authority candidate
ag-wave2-authority-sec-1581	1be2cb17b14cc09a3d555abf4008804786cfa9e0	2026-08-03	[REVIEW] reject authority r23 interruption false green
ag-wave2-checkpoint-sec-1581	5adffc1d17825af914e295955c6e8afebd1faa6d	2026-08-03	[REVIEW] reject checkpoint restore design r5
ag-wave2-landing-sec-1581	7e2be3b665316b1b9ebbb5f2b490c7b2a88f2ed5	2026-08-03	[REVIEW] accept landing recovery r8 security boundary
ag-wave2-media-reg-1581	9e6901524e0ea6f57747c4521c20e670aea3b6cf	2026-08-03	[REVIEW] reject media r14 readiness candidate
ag-wave2-provider-reg-1581	2c4ffdfad3e43b6f1ed9d052a72cb39a1924e08b	2026-08-03	[REVIEW] reject provider r6 deletion-insensitive lock
ag-wave2-provider-sec-1581	e152f019d929bb6701074531199152ecdbb4b008	2026-08-03	[REVIEW] accept provider routing r7 security boundary
ag-wave2-sprint-reg-1581	7100854c4db7df219f15bf24212add316f411fbb	2026-08-03	[REVIEW] reject sprint-close false greens
ag-whisper-test-stability	7c9557b3b8bd3e2348478efec8bcaead572ba517	2026-07-31	[CODER] stabilize and isolate real Whisper acceptance
branch-hygiene	52b4a8db19022e8ba3daefa0ec1577da6b8b17e0	2026-07-31	[CODER] lock branch reap against unique content
channel/orch-to-oldorch	4e659abdbb26ac3f698f625412800c3302dfa91b	2026-07-30	MAILBOX: transport bootstrap — and the gap this does not close
consilium-gate-instruction	844f9c5d87bf1681bf0422c1119f6fba6ddc49d7	2026-07-31	[CODER] Gate visual delivery through consilium
deploy-pipeline	723e609f10ca7b64413e005512f0a359325cfe44	2026-08-01	[CODER] add atomic live stand deployment and staleness alarm
deploy-pipeline-2	a8cea67f90c06e271b01eebab7b871d69da8842e	2026-08-01	[CODER] preflight migrations and prove exact-SHA rollback
deploy-pipeline-3	3d5bdf6a43ab625fd12e6d65133ba6eca41bd9c9	2026-08-01	[CODER] harden live deploy failure recovery
deploy-pipeline-4	5085fdb09b2848ae80a37d37ccf999025a36fa6a	2026-08-01	[CODER] fail loudly on health identity contract drift
dispatch-entrypoint	b7ddd7d35888d3d2523fb9a628bfda8b06d0416e	2026-08-01	[CODER] add guarded idempotent lane dispatch
gate-dependency-install	8da8ddea51fd2297e00e130028d7a594643678c5	2026-08-01	[CODER] refuse gate verification without dependencies
infra-full-suite	77539e21229d9002ac51c0a7fb2e6ff2561539de	2026-07-31	[CODER] make full suite hermetic and honestly attributed
landing-gate	b9c99fbb012ad6774d72d9012adb0d230e3f93be	2026-08-01	[CODER] make red trees impossible to land
landing-gate-2	7def94c16da6b14034ecdafc6e1008cb75e82148	2026-08-01	[CODER] make landing verification mandatory
landing-gate-3	016a70f218a556caf3934b8729ce03ca75741681	2026-08-01	[CODER] close batch landing verification bypass
landing-gate-4	65796cc4bf15c5e4f60d2e72e1311c6c26dc5dec	2026-08-01	[CODER] enforce declared landing checks
landing-report-shape	01f0d49d1cf273093f21abce8a79a6e4b0e7c37c	2026-08-01	[CODER] require committed lane terminal reports
lane-db-isolation	afdd8432632b34cc1401d820c499e47caed766ef	2026-08-01	[CODER] isolate lane databases and detect schema drift
lane-db-isolation-2	772b26bf54122b9e62de763351c9acdec97e437b	2026-08-01	[CODER] close rejected lane database boundaries
lane-db-isolation-3	edf00d8522199130f4ebada302aff38e46b4d600	2026-08-01	[CODER] make production databases unreachable from lanes
lane-db-network-boundary	9800c5488b39f6b59bc7b2d0abfae82e6754379b	2026-08-01	[CODER] isolate lane network from production database
lane-disposable-db	8ab0085e5f6c392895377346327198d9167cac92	2026-08-01	[CODER] record fail-closed database evidence
lane-disposable-db-2	3299c02dbc3519ef3af9f963841a8745eb04d542	2026-08-01	[CODER] drop Compose from disposable lane database
lane-disposable-db-3	4cdcd709532cc812fc2c0f2805f1de5b71df53ac	2026-08-01	[CODER] prove disposable database runtime isolation
lane-path-ownership	226def1da9263e4ecebff2bab42f5f836b90f6f5	2026-08-01	[CODER] enforce lane path ownership and safe additive merges
lane-test-envs	8bafa1ed9827a05559d6a2f75368dc692e688e99	2026-08-01	[CODER] fix orphan lane project lookup
morning-brief	62c45f906c144b860e950e97b941f1ce95ccccb7	2026-08-01	[CODER] record live-verified morning brief
orchestrator-night-report	a76dca45441fb15fc4c759433b12e2d76ef82e71	2026-08-01	[CODER] record overnight verified evidence
preview-edge-fix-2	21c31f9b799744e3a9c2fa3c006ecfc1498bad81	2026-08-01	[CODER] Declare edge activation lock state
preview-tool-fix	afb1c0607e035028a1a083b516428589e3f371d4	2026-08-01	[CODER] Fix preview HTTPS route activation
report-contract-redesign	612f2e6b9bc0c41c6bd4544ffe19b095bb57830c	2026-08-01	[CODER] isolate report-only landing regression state
review-auth-final-2	bbbdfe1acfc5ceae34d5e9ea8382111244d06ecc	2026-08-01	[REVIEW] reject incomplete live auth readiness evidence
review-auth-final-3	d733c76bd857512cbe9384a7c8afdef8602d1cf2	2026-08-01	[REVIEW] reject incomplete auth enablement evidence
review-branch-reap	c0f755e29a635423b586d8220888b863d4a0a299	2026-07-31	[REVIEW] reject incomplete branch reap safety lock
review-branch-reap-2	0b44b8c1cf53b74c246a0adae1011d0cb8e470a3	2026-07-31	[REVIEW] record fail-closed full-suite result
review-deploy-pipeline	baee59b60871ca4616d761cd762870a52d6524e4	2026-08-01	[REVIEW] reject unsafe live stand deploy pipeline
review-deploy-poison	d2b7cf6ed3fd2b2b168036e01479c14691da72df	2026-08-01	[REVIEW] correct reviewed migration guard SHA
review-dispatch	b1cd665d599da43ad87de01db3ecd40e93ae09e1	2026-08-01	[CODER] add honest dispatch terminal verification
review-dispatch-entrypoint	cf463be921be57bee5ace2dee45967d3fe19188d	2026-08-01	[REVIEW] reject bypassable dispatch mission guard
review-gate-corroboration	6a387a34a2111f8c22845656eafc77c7e74314d7	2026-08-01	[REVIEW] reject empty-suite corroboration bypass
review-landing-gate	5c83c2c285587bf2e53fbee8d236d19e55d2e4a7	2026-08-01	[REVIEW] reject bypassable batch landing gate
review-landing-gate-3	d675880f176cdb9b7e136bec9a5fa628d9ae1abb	2026-08-01	[REVIEW] reject skipped declared verification scripts
review-landing-gate-4	8dd5fd6c7efc0de1f90b4d59333dd15e4730b357	2026-08-01	[REVIEW] reject caller-controlled Bun gate bypass
review-landing-gate-6	d0cf7bd2b0d6573d46389e7afd53a9c799a0b75d	2026-08-01	[REVIEW] lock rewritten declared-check bypass
review-landing-gate-final	c93d91fd4b0d36287905792f2f91373fe4c0d786	2026-08-01	[REVIEW] reject PATH-substitutable landing checks
review-landing-shape	6a986c884a567acc495e8dc808034d157b97cc1a	2026-08-01	[REVIEW] reject impossible committed terminal report contract
review-lane-db	5e2112cdcae7b8ca0b1a73cb2f79474a5e153f00	2026-08-01	[REVIEW] reject porous lane database boundary
review-lane-isolation	ceb7b52544ebd7b4d4dc2eaa6988994da0807e5d	2026-08-01	[REVIEW] reject incomplete lane database isolation
review-lenses	740971add951279dee3d899c88232836f0e5f149	2026-07-31	[CODER] Route reviews through explicit risk lenses
review-preview-edge	d89eed958f7a7b7c6c62a225c68f03e555a49b5d	2026-08-01	[REVIEW] reject unsafe preview edge activation
review-preview-edge-2	c2c8d73116fb7247b74593e5325f9972d4aafce0	2026-08-01	[REVIEW] reject nonportable preview edge activation
review-report-contract	4767184f95df19cca95b624bf6760a0eb0e47e5d	2026-08-01	[REVIEW] reject unsafe report-only path bypass
review-rotation	eed106a72c8fb196aa21d81374648436a28e502f	2026-08-01	[REVIEW] Accept credential rotation readiness
review-secret-masking	5a095bfa9ed89c78a224dce138448deb42f82b58	2026-07-31	[REVIEW] reject unsafe secret masking boundaries
review-secret-masking-2	41db1b330ac5e29999d32a21a6bea2746aec23e5	2026-07-31	[REVIEW] reject incomplete secret masking fixes
